,id,gender,birthday,age,agreement_status,renewal_agreement_status,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,saledate,enddate
2860,f803b3c6-8f85-44e0,Мужской,1993-04-03T00:00:00,30,Активен,Не продлено,2,53329.01,22429.01,105,2022-07-11T00:00:00,2024-07-09T23:59:59
2861,ae02c537-e82b-4bf9,Женский,2006-07-24T00:00:00,16,Закрыт,Не продлено,2,7500.0,7500.0,8,2022-07-10T19:30:40,2022-08-10T23:59:59
2862,24bb38ee-96df-4428,Женский,1959-12-23T00:00:00,63,Активен,Не продлено,1,21708.5,21708.5,9,2022-07-10T17:36:49,2023-08-13T23:59:59
2863,e76496c6-cdbe-4da9,Женский,2011-07-25T00:00:00,11,Активен,Не продлено,1,20545.27,20545.27,9,2022-07-10T17:32:43,2023-07-31T23:59:59
2864,93d0006b-d0c3-42ab,Мужской,1986-03-26T00:00:00,37,Активен,Не продлено,2,29028.83,21528.83,0,2022-07-10T15:58:17,2023-07-22T23:59:59
2865,4c76d210-b020-4dc8,Мужской,2009-02-07T00:00:00,14,Активен,Не продлено,1,18073.45,18073.45,30,2022-07-10T15:39:55,2023-08-12T23:59:59
2866,1d90a1cd-653b-4e0b,Женский,1970-01-12T00:00:00,53,Закрыт,Продлено,3,90353.55,7500.0,22,2022-07-10T15:32:53,2022-08-10T23:59:59
2867,e268ea7d-6ce9-48a7,Женский,1963-10-24T00:00:00,59,Активен,Не продлено,2,45105.4,15752.68,31,2022-07-10T15:26:00,2023-10-07T23:59:59
2868,4c76d210-b020-4dc8,Мужской,1971-02-26T00:00:00,52,Активен,Не продлено,1,20478.62,20478.62,82,2022-07-10T14:54:11,2023-08-05T23:59:59
2869,8201dbc5-127d-4e84,Женский,1985-07-10T00:00:00,37,Активен,Не продлено,2,54733.05,21233.05,36,2022-07-10T12:51:41,2023-11-28T23:59:59
2870,571b3760-fddf-45f4,Женский,2006-04-03T00:00:00,17,Закрыт,Не продлено,1,4500.0,4500.0,13,2022-07-10T12:50:04,2022-09-24T23:59:59
2871,f8b0b66d-992e-4b5f,Женский,1997-07-21T00:00:00,25,Закрыт,Не продлено,1,4500.0,4500.0,14,2022-07-10T12:48:12,2022-09-07T23:59:59
2872,73fad269-f731-4bf5,Женский,1979-08-13T00:00:00,43,Активен,Не продлено,4,79241.8,19871.8,3,2022-07-10T11:27:18,2023-06-30T23:59:59
2873,3db5285f-609b-4213,Женский,1984-05-13T00:00:00,38,Активен,Не продлено,1,25685.03,25685.03,25,2022-07-10T00:00:00,2023-10-07T23:59:59
2874,a3ac9dbb-e794-4160,Женский,1988-04-06T00:00:00,35,Закрыт,Продлено,2,6144.0,0.0,2,2022-07-09T17:30:25,2022-08-02T23:59:59
2875,41f51e31-7425-4fe3,Женский,1938-01-25T00:00:00,85,Активен,Не продлено,5,39658.56,14658.56,78,2022-07-09T17:04:27,2023-08-22T23:59:59
2876,036c2615-89f2-4094,Женский,1937-06-29T00:00:00,85,Активен,Не продлено,4,40689.24,15689.24,63,2022-07-09T10:41:48,2023-08-04T23:59:59
2877,d314df44-c4c9-4b89,Женский,1987-10-06T00:00:00,35,,Не продлено,0,24087.54,0.0,0,2022-07-09T00:00:00,0001-01-01T00:00:00
2878,cfaf7882-7700-4959,Мужской,1991-11-30T00:00:00,31,Закрыт,Продлено,2,40946.1,0.0,1,2022-07-09T00:00:00,2023-04-08T23:59:59
2879,5992b4b4-1a34-4ab8,Мужской,1990-07-24T00:00:00,32,Активен,Не продлено,2,22579.04,22579.04,89,2022-07-09T00:00:00,2023-07-08T23:59:59
2880,39834ed3-3cac-49c0,Мужской,1976-05-10T00:00:00,46,,Не продлено,0,360000.0,0.0,0,2022-07-08T18:49:05,0001-01-01T00:00:00
2881,967efbe1-4691-4854,Женский,0001-01-01T00:00:00,0,Закрыт,Продлено,1,104500.0,4500.0,16,2022-07-08T18:49:05,2022-08-10T23:59:59
2882,bb3450db-da51-4aa9,Мужской,2005-09-16T00:00:00,17,Активен,Не продлено,3,84783.84,17121.92,66,2022-07-08T17:15:48,2023-10-09T23:59:59
2883,34a2433a-2db8-4a6e,Мужской,2010-03-24T00:00:00,13,Активен,Не продлено,2,20900.0,0.0,12,2022-07-08T16:36:49,2023-07-26T23:59:59
2884,229b4bb0-718b-4562,Женский,1984-05-27T00:00:00,38,Активен,Не продлено,2,60923.49,35923.49,17,2022-07-08T16:17:05,2023-07-11T23:59:59
2885,b318cba6-c489-4e81,Женский,1962-02-05T00:00:00,61,Активен,Не продлено,2,71160.74,18884.74,24,2022-07-08T15:27:21,2023-07-08T23:59:59
2886,89e8d9c5-9d98-4e35,Мужской,1998-11-03T00:00:00,24,Закрыт,Не продлено,1,7500.0,7500.0,8,2022-07-08T13:25:08,2022-08-22T23:59:59
2887,0430cc12-328f-4305,Мужской,1977-04-15T00:00:00,46,Активен,Не продлено,1,17120.74,17120.74,50,2022-07-08T12:49:15,2023-07-10T23:59:59
2888,11ab6ebe-258f-428a,Мужской,1969-11-19T00:00:00,53,Активен,Не продлено,2,65819.35,26819.35,28,2022-07-08T12:39:56,2023-08-27T23:59:59
2889,43a45695-83be-4a29,Женский,1967-04-06T00:00:00,56,Активен,Не продлено,1,32674.46,32674.46,18,2022-07-08T11:03:26,2023-07-31T23:59:59
2890,15bf9c11-992f-48e6,Женский,1966-09-01T00:00:00,56,Активен,Не продлено,1,17063.48,17063.48,25,2022-07-08T10:37:49,2023-07-11T23:59:59
2891,15bf9c11-992f-48e6,Женский,1966-09-01T00:00:00,56,,Не продлено,0,17063.48,0.0,0,2022-07-08T10:36:58,0001-01-01T00:00:00
2892,df580b75-b0c6-49d0,Мужской,1976-02-19T00:00:00,47,Закрыт,Не продлено,1,7500.0,7500.0,6,2022-07-08T00:00:00,2022-08-07T23:59:59
2893,807bc7e0-31ed-4f34,Мужской,2000-11-19T00:00:00,22,Активен,Не продлено,1,22654.06,22654.06,5,2022-07-07T20:59:34,2023-07-07T23:59:59
2894,27300c04-9cd2-4001,Мужской,1971-01-31T00:00:00,52,Активен,Не продлено,2,56841.3,31841.3,57,2022-07-07T19:52:35,2023-07-11T23:59:59
2895,c3411044-c298-4fcb,Женский,1974-08-15T00:00:00,48,Активен,Не продлено,4,148768.7,32268.7,33,2022-07-07T18:19:38,2023-07-07T23:59:59
2896,cccaabf8-2419-4894,Женский,1997-08-21T00:00:00,25,Закрыт,Не продлено,1,4500.0,4500.0,4,2022-07-07T15:45:58,2022-08-07T23:59:59
2897,57009522-d065-4aaf,Мужской,1991-01-31T00:00:00,32,Активен,Не продлено,1,22654.06,22654.06,64,2022-07-07T14:50:17,2023-07-07T23:59:59
2898,667f16c6-2852-4a43,Женский,1988-08-01T00:00:00,34,Активен,Не продлено,2,44695.65,23195.65,37,2022-07-07T13:21:43,2023-07-22T23:59:59
2899,d92edb29-bead-4e4a,Мужской,1976-07-11T00:00:00,46,Активен,Не продлено,1,21603.85,21603.85,124,2022-07-07T12:14:17,2023-07-21T23:59:59
2900,17b05408-2c8b-4b84,Женский,1989-07-25T00:00:00,33,,Не продлено,0,0.0,0.0,0,2022-07-07T10:56:02,0001-01-01T00:00:00
2901,3f1e391c-8e19-4782,Женский,2006-03-13T00:00:00,17,Активен,Не продлено,1,27910.84,27910.84,34,2022-07-07T10:51:40,2023-07-11T23:59:59
2902,b8d699bf-aa9f-4c84,Женский,1972-03-11T00:00:00,51,Закрыт,Продлено,1,16404.8,14486.78,121,2022-07-07T00:00:00,2023-03-31T17:34:29
2903,a42c2851-1ab6-4ce5,Мужской,1986-05-13T00:00:00,36,Закрыт,Продлено,2,22500.0,7500.0,9,2022-07-07T00:00:00,2022-08-06T23:59:59
2904,884928ba-f682-44f8,Мужской,1972-06-30T00:00:00,50,Закрыт,Продлено,1,17206.44,15288.42,152,2022-07-07T00:00:00,2023-03-31T17:33:52
2905,9650a3b7-a4fa-4193,Женский,0001-01-01T00:00:00,0,Активен,Не продлено,1,22729.07,22729.07,11,2022-07-07T00:00:00,2023-07-06T23:59:59
2906,da665a5c-ad6e-4b04,Женский,1940-01-09T00:00:00,83,Закрыт,Не продлено,1,16500.0,16500.0,17,2022-07-06T18:20:29,2022-10-11T23:59:59
2907,310544fb-89d8-4ee6,Мужской,2022-01-06T00:00:00,1,Активен,Не продлено,1,14375.5,14375.5,6,2022-07-06T17:04:57,2023-08-13T23:59:59
2908,3dcb9242-eba4-4e03,Женский,1974-08-12T00:00:00,48,Закрыт,Продлено,3,15500.0,3100.0,16,2022-07-06T00:00:00,2022-10-05T23:59:59
2909,036c2615-89f2-4094,Женский,2011-02-24T00:00:00,12,Закрыт,Не продлено,2,0.0,0.0,7,2022-07-06T00:00:00,2022-08-05T23:59:59
2910,c6a312a5-368f-4731,Мужской,1992-01-10T00:00:00,31,Активен,Не продлено,3,51104.09,22804.09,61,2022-07-06T00:00:00,2023-07-05T23:59:59
2911,4abf190b-efad-417c,Мужской,1990-12-08T00:00:00,32,Закрыт,Не продлено,1,20000.0,20000.0,12,2022-07-06T00:00:00,2023-01-05T23:59:59
2912,ebf64b66-a5dd-4acf,Женский,2003-06-04T00:00:00,19,Закрыт,Не продлено,1,4500.0,4500.0,6,2022-07-05T17:59:56,2022-08-05T23:59:59
2913,eb41dece-af01-4b8e,Мужской,2016-01-24T00:00:00,7,Закрыт,Продлено,6,79360.0,0.0,7,2022-07-05T17:50:20,2022-08-19T23:59:59
2914,ebf64b66-a5dd-4acf,Мужской,2010-09-11T00:00:00,12,Закрыт,Не продлено,2,4500.0,4500.0,6,2022-07-05T17:47:49,2022-08-05T23:59:59
2915,9d943e2f-87b7-48b6,Женский,2005-01-10T00:00:00,18,Активен,Не продлено,1,24903.19,24903.19,15,2022-07-05T16:26:56,2023-07-05T23:59:59
2916,158e8757-1dac-42ab,Женский,1984-11-20T00:00:00,38,Активен,Не продлено,1,100000.0,100000.0,56,2022-07-05T00:00:00,2023-07-04T23:59:59
2917,eb41dece-af01-4b8e,Женский,1983-12-11T00:00:00,39,Активен,Не продлено,5,171818.1,22879.1,74,2022-07-05T00:00:00,2023-07-04T23:59:59
2918,6b16b03c-34c3-4dd3,Женский,1988-11-03T00:00:00,34,Закрыт,Отказ от продления,1,25000.0,25000.0,45,2022-07-04T21:14:56,2023-04-24T23:59:59
2919,f9364fb8-8ff8-4f6d,Мужской,2001-10-02T00:00:00,21,Закрыт,Продлено,3,60948.92,14500.0,23,2022-07-04T20:23:57,2022-10-04T23:59:59
2920,87e1d71c-b953-4317,Женский,1977-04-19T00:00:00,46,Закрыт,Продлено,1,43042.8,1500.0,10,2022-07-04T16:01:50,2022-08-18T23:59:59
2921,ff1e59d1-55c3-49a3,Женский,1972-07-28T00:00:00,50,Активен,Не продлено,2,85884.89,29884.89,30,2022-07-04T15:26:34,2023-07-06T23:59:59
2922,34ef55f4-de18-4b14,Мужской,1972-03-03T00:00:00,51,Активен,Не продлено,3,41004.67,20703.67,3,2022-07-04T00:00:00,2023-08-02T23:59:59
2923,02386552-b94a-4e7d,Мужской,1999-07-29T00:00:00,23,Закрыт,Не продлено,2,15000.0,7500.0,8,2022-07-04T00:00:00,2022-08-03T23:59:59
2924,86d0d2d3-b54b-4f5e,Женский,1978-06-17T00:00:00,44,Активен,Не продлено,2,53203.67,20703.67,3,2022-07-04T00:00:00,2023-08-02T23:59:59
2925,6e714cf5-de52-45a5,Мужской,2014-02-19T00:00:00,9,Заморожен,Не продлено,2,17365.55,17365.55,15,2022-07-04T00:00:00,2023-08-02T23:59:59
2926,526fa286-e332-4e4a,Женский,1992-03-27T00:00:00,31,Закрыт,Продлено,4,115500.0,7500.0,15,2022-07-03T18:25:54,2022-08-03T23:59:59
2927,85a0895e-2016-4e47,Мужской,2006-04-28T00:00:00,17,Закрыт,Продлено,2,69196.84,16500.0,14,2022-07-03T18:19:28,2022-10-03T23:59:59
2928,868086ff-2cf7-46d0,Женский,2004-01-10T00:00:00,19,Закрыт,Не продлено,2,42450.0,16500.0,14,2022-07-03T18:15:46,2022-10-03T23:59:59
2929,04436005-b113-4797,Женский,1992-08-27T00:00:00,30,Активен,Не продлено,1,27294.38,27294.38,54,2022-07-03T13:40:10,2023-07-20T23:59:59
2930,286d1d92-a32a-4eca,Женский,1986-12-03T00:00:00,36,Активен,Не продлено,3,66412.34,27842.34,8,2022-07-03T13:35:58,2023-07-12T23:59:59
2931,9dc9aeb9-1536-4a4a,Мужской,1997-11-15T00:00:00,25,Активен,Не продлено,2,59572.44,26472.44,41,2022-07-03T00:00:00,2023-08-01T23:59:59
2932,af5a98c0-fb6d-42ad,Мужской,2006-12-16T00:00:00,16,Закрыт,Продлено,1,7500.0,0.0,15,2022-07-03T00:00:00,2022-08-02T23:59:59
2933,5f06c545-0b98-47d2,Женский,1989-01-12T00:00:00,34,Активен,Продлено,1,46027.29,46027.29,99,2022-07-02T19:30:35,2023-07-02T23:59:59
2934,5a140100-f68e-463a,Женский,1988-11-09T00:00:00,34,Закрыт,Продлено,4,71000.0,1500.0,8,2022-07-02T13:12:51,2022-08-04T23:59:59
2935,47bf2e97-333f-455c,Женский,2015-11-11T00:00:00,7,Закрыт,Продлено,3,40000.0,4500.0,10,2022-07-02T13:10:51,2022-08-04T23:59:59
2936,a0036925-7aba-4063,Женский,1985-08-06T00:00:00,37,Активен,Не продлено,1,32909.8,32909.8,6,2022-07-02T00:00:00,2023-07-01T23:59:59
2937,c6638d4b-92c0-41fb,Женский,1967-04-08T00:00:00,56,Закрыт,Продлено,1,18242.4,4500.0,17,2022-07-02T00:00:00,2022-08-02T23:59:59
2938,371ce22f-de59-4919,Мужской,1979-05-02T00:00:00,44,Активен,Не продлено,1,24165.95,24165.95,4,2022-07-01T19:43:16,2023-07-14T23:59:59
2939,f6509abd-5ec1-4adc,Женский,0001-01-01T00:00:00,0,Закрыт,Продлено,7,15901.62,1500.0,10,2022-07-01T16:04:24,2022-08-02T23:59:59
2940,415c1204-e4f1-4860,Женский,1975-03-18T00:00:00,48,Активен,Не продлено,3,68011.16,23179.16,20,2022-07-01T00:00:00,2023-06-30T23:59:59
2941,df139ff2-f4d3-47be,Мужской,1997-09-27T00:00:00,25,Активен,Не продлено,1,25312.76,25312.76,10,2022-07-01T00:00:00,2023-06-30T23:59:59
2942,61b23b2f-36b9-4bb2,Мужской,1995-01-14T00:00:00,28,,Не продлено,0,0.0,0.0,178,2022-07-01T00:00:00,0001-01-01T00:00:00
2943,7f1a3c2a-2e53-4f42,Женский,1981-10-30T00:00:00,41,Активен,Не продлено,2,45806.34,15005.28,2,2022-06-30T22:16:58,2023-11-20T23:59:59
2944,03e1980c-224e-4bb5,Женский,1995-10-23T00:00:00,27,Активен,Не продлено,2,61979.38,28479.38,50,2022-06-30T21:56:03,2023-09-07T23:59:59
2945,a7a41a2a-fb00-4e5c,Мужской,1971-09-03T00:00:00,51,Активен,Не продлено,2,42543.9,10043.9,1,2022-06-30T21:52:30,2024-01-31T23:59:59
2946,05e48d01-e475-4a6b,Мужской,1996-02-23T00:00:00,27,Активен,Не требует продления,0,485000.0,300000.0,50,2022-06-30T21:43:01,0001-01-01T00:00:00
2947,2cd10a57-ba76-488f,Женский,1991-10-20T00:00:00,31,Закрыт,Отказ от продления,1,0.0,0.0,0,2022-06-30T21:34:30,2022-07-25T23:59:59
2948,dde5b312-419a-4470,Женский,1994-10-31T00:00:00,28,Активен,Не продлено,1,22857.4,22857.4,3,2022-06-30T21:10:19,2023-06-30T23:59:59
2949,1d902a7f-2141-477e,Женский,1981-04-18T00:00:00,42,Активен,Продлено,3,15849.13,15849.13,37,2022-06-30T21:03:29,2023-11-06T23:59:59
2950,abfa82d9-ee88-4ddd,Женский,2005-11-03T00:00:00,17,,Не продлено,0,48115.03,0.0,0,2022-06-30T21:01:00,0001-01-01T00:00:00
2951,77ca639b-9112-4c77,Женский,1966-04-01T00:00:00,57,Активен,Не продлено,2,42210.9,12310.9,1,2022-06-30T20:59:39,2023-10-02T23:59:59
2952,f8dca6b9-6b79-454f,Мужской,2017-01-29T00:00:00,6,Активен,Не продлено,1,18784.39,18784.39,21,2022-06-30T20:52:37,2023-08-07T23:59:59
2953,006a79db-4ee3-48b2,Мужской,1975-05-11T00:00:00,47,Активен,Не продлено,2,64982.4,32482.4,65,2022-06-30T20:50:52,2023-07-05T23:59:59
2954,14f061a1-6c56-4b89,Женский,1978-11-02T00:00:00,44,Активен,Не продлено,2,55164.28,18079.3,0,2022-06-30T20:50:48,2023-09-30T23:59:59
2955,49cb9b32-a422-47e4,Женский,1989-10-09T00:00:00,33,Активен,Не продлено,1,18784.39,18784.39,24,2022-06-30T20:41:36,2023-08-07T23:59:59
2956,6d9005ea-6b5c-4889,Женский,1987-04-27T00:00:00,36,Активен,Не продлено,1,31961.61,31961.61,41,2022-06-30T20:40:02,2023-07-07T23:59:59
2957,520d8782-d00f-40e6,Женский,1981-09-08T00:00:00,41,,Не продлено,0,217715.75,0.0,0,2022-06-30T20:39:08,0001-01-01T00:00:00
2958,fae921c6-21b5-43c6,Мужской,1997-07-03T00:00:00,25,Активен,Не продлено,1,22599.93,22599.93,38,2022-06-30T20:34:32,2023-07-17T23:59:59
2959,7b2f7f69-4ff1-45e1,Женский,1996-01-15T00:00:00,27,Активен,Не продлено,1,23443.78,23443.78,66,2022-06-30T20:32:41,2023-07-03T23:59:59
2960,5ae5e5fd-3901-46e5,Женский,1985-01-22T00:00:00,38,Активен,Не продлено,5,148596.21,19706.73,10,2022-06-30T20:10:37,2023-09-03T23:59:59
2961,93c29531-bbed-4bb7,Мужской,2000-10-04T00:00:00,22,Активен,Не продлено,4,104245.35,18983.43,0,2022-06-30T20:06:45,2023-09-15T23:59:59
2962,0591edd2-24d0-4cba,Женский,1985-08-02T00:00:00,37,Активен,Не продлено,4,72142.5,20972.5,40,2022-06-30T20:03:53,2023-08-13T23:59:59
2963,918f3a72-392f-4f8f,Мужской,1958-11-25T00:00:00,64,Активен,Не продлено,3,67318.24,16056.32,85,2022-06-30T19:59:04,2023-10-21T23:59:59
2964,e1c12501-010a-4386,Женский,1958-10-07T00:00:00,64,Активен,Не продлено,4,70948.32,16056.32,82,2022-06-30T19:56:39,2023-10-21T23:59:59
2965,8d827d52-733a-4ebe,Женский,1974-02-13T00:00:00,49,Активен,Не продлено,5,152736.75,13136.75,6,2022-06-30T19:54:26,2023-12-21T23:59:59
2966,631ab0ab-eac4-40b0,Женский,1971-09-19T00:00:00,51,Активен,Не продлено,2,64122.94,37122.94,5,2022-06-30T19:50:26,2023-11-09T23:59:59
2967,704d1f71-4ca7-4736,Мужской,1988-12-07T00:00:00,34,Активен,Не продлено,3,54954.7,21454.7,45,2022-06-30T19:36:40,2023-08-05T23:59:59
2968,b5a45520-9251-45d6,Женский,1984-06-20T00:00:00,38,Активен,Не продлено,6,171364.92,16719.92,0,2022-06-30T19:35:32,2023-07-17T23:59:59
2969,9b4b875e-b15b-427e,Женский,1993-12-28T00:00:00,29,Заморожен,Не продлено,1,21093.05,21093.05,9,2022-06-30T19:31:40,2023-08-13T23:59:59
2970,aa96ca42-01a9-4d02,Женский,1982-01-21T00:00:00,41,Активен,Не продлено,6,99428.0,17178.0,30,2022-06-30T19:14:13,2023-07-09T23:59:59
2971,8d084e85-769d-4f65,Мужской,1984-05-30T00:00:00,38,Активен,Не продлено,4,104563.61,24493.61,4,2022-06-30T18:56:17,2023-07-10T23:59:59
2972,4994d29e-5799-4210,Женский,0001-01-01T00:00:00,0,Активен,Не продлено,2,45761.5,18186.16,46,2022-06-30T18:54:48,2023-09-25T23:59:59
2973,882462f8-b3b4-47cb,Женский,1978-06-29T00:00:00,44,Заморожен,Не продлено,1,21635.53,21635.53,36,2022-06-30T18:47:10,2023-08-07T23:59:59
2974,6ddb2359-3069-42a6,Женский,1978-10-02T00:00:00,44,Продан,Не продлено,4,85485.0,0.0,0,2022-06-30T18:30:11,2024-08-29T23:59:59
2975,11d4bec2-b7c7-4799,Женский,2000-02-10T00:00:00,23,,Не продлено,0,49513.6,0.0,0,2022-06-30T18:15:29,0001-01-01T00:00:00
2976,42b237de-8da0-4e57,Женский,1997-07-23T00:00:00,25,Активен,Не продлено,3,83758.55,20958.55,26,2022-06-30T18:10:18,2023-09-22T23:59:59
2977,3c519b53-d528-46a5,Женский,1977-10-05T00:00:00,45,Активен,Не продлено,2,54434.05,20934.05,7,2022-06-30T18:08:25,2023-07-26T23:59:59
2978,d4ce5ad2-8ff4-47a7,Мужской,1989-08-27T00:00:00,33,,Не продлено,0,0.0,0.0,0,2022-06-30T18:04:44,0001-01-01T00:00:00
2979,6713c7f7-c3a5-4b57,Женский,1998-06-21T00:00:00,24,Активен,Не продлено,3,51641.22,18079.3,55,2022-06-30T17:44:07,2023-09-30T23:59:59
2980,d457ba2f-a360-47f9,Женский,1986-02-17T00:00:00,37,Заморожен,Не продлено,4,93927.28,19827.28,19,2022-06-30T17:34:48,2023-09-10T23:59:59
2981,e127cd57-379a-4343,Мужской,1967-06-30T00:00:00,55,Активен,Не продлено,3,77093.05,21093.05,51,2022-06-30T17:25:09,2023-08-11T23:59:59
2982,abc550e5-0e84-4d3b,Женский,1975-04-20T00:00:00,48,Активен,Не продлено,3,79732.72,17657.38,87,2022-06-30T17:05:15,2023-10-07T23:59:59
2983,597c395a-ac6d-4fd6,Женский,1977-09-15T00:00:00,45,Активен,Не продлено,4,136515.25,28315.25,33,2022-06-30T16:40:57,2023-08-13T23:59:59
